14, 9, 19
5, 7, 29
6, 8, 20
6, 9, 19
7, 8, 19
5, 8, 29
14, 8, 19
13, 7, 19
12, 6, 19
4, 9, 29
8, 5, 20
8, 6, 19
9, 5, 19
4, 10, 29
12, 5, 19
11, 4, 19
10, 3, 19
12, 10, 28
11, 10, 29
15, 11, 18
14, 11, 18
13, 11, 18
12, 11, 18
11, 11, 18
10, 11, 18
9, 11, 18
8, 11, 18
7, 11, 18
6, 11, 18
16, 11, 18
15, 10, 18
6, 10, 18
15, 9, 18
14, 8, 18
13, 7, 18
7, 7, 19
7, 8, 18
8, 7, 18
7, 11, 29
8, 11, 29
9, 11, 29
13, 6, 18
12, 5, 18
11, 4, 18
9, 4, 19
9, 5, 18
10, 4, 18
10, 11, 29
11, 11, 29
11, 3, 18
10, 2, 19
12, 11, 29
15, 11, 17
14, 11, 17
13, 11, 17
12, 11, 17
11, 11, 17
10, 11, 17
9, 11, 17
8, 11, 17
7, 11, 17
16, 11, 17
5, 11, 18
6, 11, 17
6, 9, 18
7, 9, 17
16, 10, 17
15, 9, 17
14, 8, 17
8, 3, 28
6, 5, 29
8, 6, 18
8, 7, 17
9, 6, 17
14, 7, 17
13, 6, 17
12, 5, 17
9, 5, 28
6, 6, 30
12, 4, 17
10, 3, 18
10, 4, 17
11, 3, 17
11, 2, 17
15, 11, 16
14, 11, 16
13, 11, 16
12, 11, 16
11, 11, 16
10, 11, 16
9, 11, 16
8, 11, 16
7, 11, 16
5, 8, 30
11, 8, 28
10, 8, 29
9, 8, 30
16, 11, 16
4, 9, 30
6, 10, 17
6, 11, 16
7, 10, 16
16, 10, 16
15, 9, 16
7, 8, 17
7, 9, 16
8, 8, 16
15, 8, 16
14, 7, 16
13, 6, 16
9, 5, 17
9, 6, 16
10, 5, 16
13, 5, 16
12, 4, 16
3, 11, 29
4, 11, 29
4, 10, 30
11, 3, 16
5, 11, 29
5, 10, 30
6, 11, 29
6, 10, 30
12, 3, 16
16, 11, 15
15, 11, 15
14, 11, 15
13, 11, 15
12, 11, 15
11, 11, 15
10, 11, 15
9, 11, 15
8, 11, 15
7, 11, 15
17, 11, 15
16, 10, 15
7, 10, 15
10, 11, 30
11, 11, 30
16, 9, 15
15, 8, 15
14, 7, 15
8, 7, 16
8, 8, 15
9, 7, 15
14, 6, 15
13, 5, 15
10, 4, 16
10, 5, 15
11, 4, 15
13, 4, 15
12, 3, 15
11, 2, 16
11, 3, 15
16, 11, 14
15, 11, 14
14, 11, 14
13, 11, 14
12, 11, 14
11, 11, 14
10, 11, 14
9, 11, 14
8, 11, 14
8, 5, 29
7, 5, 30
6, 6, 31
9, 6, 29
6, 11, 15
7, 11, 14
17, 11, 14
16, 10, 14
5, 7, 30
6, 7, 31
10, 7, 29
7, 9, 15
7, 10, 14
8, 9, 14
16, 9, 14
15, 8, 14
5, 8, 31
4, 9, 31
11, 9, 29
9, 6, 15
9, 7, 14
10, 6, 14
15, 7, 14
14, 6, 14
13, 5, 14
11, 4, 14
13, 4, 14
12, 3, 14
12, 2, 14
16, 11, 13
15, 11, 13
14, 11, 13
13, 11, 13
12, 11, 13
11, 11, 13
10, 11, 13
9, 11, 13
8, 11, 13
4, 10, 31
5, 10, 31
6, 10, 31
7, 11, 13
17, 11, 13
16, 10, 13
7, 11, 30
7, 10, 31
8, 11, 30
8, 10, 31
9, 11, 30
9, 10, 31
16, 9, 13
15, 8, 13
8, 8, 14
8, 9, 13
9, 8, 13
15, 7, 13
14, 6, 13
10, 5, 14
10, 6, 13
11, 5, 13
14, 5, 13
13, 4, 13
11, 3, 14
11, 4, 13
12, 3, 13
13, 3, 13
7, 4, 30
16, 11, 12
15, 11, 12
14, 11, 12
13, 11, 12
12, 11, 12
11, 11, 12
10, 11, 12
9, 11, 12
8, 11, 12
17, 11, 12
16, 10, 12
7, 10, 13
8, 10, 12
8, 6, 30
16, 9, 12
15, 8, 12
6, 7, 32
9, 7, 30
9, 7, 13
9, 8, 12
10, 7, 12
15, 7, 12
14, 6, 12
5, 8, 32
11, 5, 12
14, 5, 12
13, 4, 12
10, 9, 30
9, 9, 31
8, 9, 32
11, 10, 30
12, 2, 13
12, 3, 12
16, 11, 11
15, 11, 11
14, 11, 11
13, 11, 11
12, 11, 11
11, 11, 11
10, 11, 11
9, 11, 11
12, 11, 30
7, 11, 12
8, 11, 11
17, 11, 11
16, 10, 11
7, 10, 32
8, 9, 12
9, 9, 11
16, 9, 11
15, 8, 11
8, 10, 32
10, 11, 31
15, 7, 11
14, 6, 11
10, 6, 12
10, 7, 11
11, 6, 11
14, 5, 11
13, 3, 12
13, 4, 11
13, 11, 10
12, 11, 10
11, 11, 10
10, 11, 10
9, 11, 10
7, 6, 31
6, 6, 32
8, 7, 31
5, 8, 33
9, 8, 31
16, 10, 10
8, 10, 11
8, 11, 10
9, 10, 10
4, 9, 32
16, 9, 10
15, 8, 10
10, 10, 31
15, 7, 10
14, 6, 10
4, 10, 32
5, 10, 32
5, 9, 33
11, 4, 12
12, 4, 11
13, 4, 10
6, 10, 32
6, 9, 33
11, 11, 31
10, 11, 9
9, 11, 9
17, 11, 10
16, 11, 10
15, 11, 10
15, 10, 9
14, 11, 10
14, 10, 9
16, 10, 9
16, 9, 9
15, 8, 9
9, 8, 11
10, 8, 10
11, 8, 9
7, 7, 32
14, 5, 10
14, 6, 9
5, 8, 34
11, 5, 11
8, 8, 32
12, 3, 11
15, 10, 8
14, 10, 8
13, 11, 9
13, 10, 8
12, 11, 9
12, 10, 8
11, 11, 9
11, 10, 8
9, 10, 32
5, 9, 34
6, 9, 34
16, 10, 8
7, 10, 33
8, 10, 33
9, 9, 10
16, 9, 8
15, 7, 9
15, 8, 8
14, 7, 8
10, 7, 10
11, 6, 10
14, 6, 8
12, 5, 10
13, 5, 9
6, 7, 33
13, 10, 7
12, 10, 7
10, 11, 8
7, 8, 33
8, 9, 33
8, 11, 9
9, 10, 9
10, 9, 9
11, 9, 8
12, 9, 7
15, 8, 7
14, 7, 7
11, 7, 9
12, 6, 9
13, 4, 9
16, 10, 7
15, 10, 7
14, 10, 7
14, 9, 6
9, 11, 8
10, 10, 8
16, 9, 7
15, 9, 6
6, 8, 34
7, 9, 34
11, 8, 8
15, 8, 6
12, 7, 8
13, 6, 8
14, 6, 7
5, 9, 35
14, 9, 5
13, 10, 6
11, 10, 7
12, 10, 6
15, 9, 5
12, 8, 7
15, 8, 5
13, 7, 7
5, 8, 35
6, 9, 35
12, 9, 6
13, 8, 6
14, 7, 6
15, 9, 4
13, 9, 5
14, 8, 5
14, 9, 4
15, 8, 4
4, 12, 26
3, 12, 26
2, 12, 26
5, 12, 26
6, 12, 26
14, 11, 26
7, 12, 26
8, 12, 26
2, 11, 26
3, 10, 26
9, 12, 26
10, 12, 26
13, 9, 26
12, 8, 26
3, 9, 26
4, 8, 26
11, 12, 26
12, 12, 26
13, 12, 26
4, 7, 26
5, 6, 26
11, 6, 26
10, 5, 26
14, 12, 26
6, 4, 26
10, 4, 26
9, 3, 26
7, 2, 26
8, 1, 26
14, 12, 25
13, 12, 25
12, 12, 25
11, 12, 25
10, 12, 25
9, 12, 25
8, 12, 25
7, 12, 25
6, 12, 25
5, 12, 25
4, 12, 25
3, 12, 25
2, 12, 25
7, 2, 27
15, 12, 25
14, 11, 25
9, 2, 26
8, 2, 27
2, 11, 25
3, 10, 25
14, 10, 25
13, 9, 25
9, 3, 27
6, 4, 27
3, 9, 25
4, 8, 25
13, 8, 25
5, 5, 27
12, 7, 25
11, 6, 25
10, 5, 27
5, 6, 27
5, 5, 26
5, 6, 25
6, 5, 25
11, 5, 25
10, 4, 25
4, 7, 27
12, 7, 26
11, 7, 27
6, 3, 26
6, 4, 25
7, 3, 25
10, 3, 25
4, 8, 27
12, 8, 27
9, 2, 25
3, 9, 27
8, 1, 25
14, 12, 24
13, 12, 24
12, 12, 24
11, 12, 24
10, 12, 24
9, 12, 24
8, 12, 24
7, 12, 24
6, 12, 24
5, 12, 24
4, 12, 24
3, 12, 24
15, 12, 24
1, 12, 25
2, 12, 24
3, 10, 27
15, 11, 24
14, 10, 24
3, 10, 24
14, 10, 26
13, 10, 27
2, 11, 27
14, 9, 24
1, 12, 26
13, 8, 24
12, 7, 24
4, 7, 25
4, 8, 24
5, 7, 24
15, 12, 26
12, 6, 24
2, 12, 27
6, 5, 24
11, 5, 24
10, 4, 24
3, 12, 27
4, 12, 27
5, 12, 27
10, 3, 24
9, 2, 24
7, 2, 25
7, 3, 24
8, 2, 24
6, 12, 27
7, 12, 27
9, 1, 24
15, 12, 23
14, 12, 23
13, 12, 23
12, 12, 23
11, 12, 23
10, 12, 23
9, 12, 23
8, 12, 23
7, 12, 23
6, 12, 23
5, 12, 23
4, 12, 23
3, 12, 23
8, 12, 27
9, 12, 27
16, 12, 23
2, 11, 24
2, 12, 23
3, 11, 23
15, 11, 23
14, 10, 23
10, 12, 27
11, 12, 27
3, 9, 24
3, 10, 23
4, 9, 23
14, 9, 23
13, 8, 23
12, 12, 27
13, 12, 27
14, 12, 27
13, 7, 23
5, 6, 24
5, 7, 23
6, 6, 23
12, 6, 23
11, 5, 23
6, 4, 24
7, 4, 23
11, 4, 23
10, 3, 23
7, 1, 27
8, 1, 27
7, 2, 28
10, 2, 23
8, 1, 24
8, 2, 23
9, 1, 23
15, 12, 22
14, 12, 22
13, 12, 22
12, 12, 22
11, 12, 22
10, 12, 22
9, 12, 22
8, 12, 22
7, 12, 22
6, 12, 22
5, 12, 22
4, 12, 22
3, 12, 22
6, 3, 27
7, 3, 28
16, 12, 22
15, 11, 22
6, 4, 28
3, 11, 22
10, 4, 27
5, 5, 28
15, 10, 22
14, 9, 22
5, 6, 28
4, 8, 23
4, 9, 22
5, 8, 22
14, 8, 22
11, 6, 27
10, 6, 28
4, 7, 28
13, 7, 22
12, 6, 22
11, 7, 28
4, 8, 28
6, 5, 23
6, 6, 22
7, 5, 22
12, 5, 22
11, 4, 22
10, 3, 22
7, 3, 23
8, 3, 22
3, 9, 28
13, 9, 27
12, 9, 28
10, 2, 22
3, 10, 28
9, 1, 22
15, 12, 21
14, 12, 21
13, 12, 21
12, 12, 21
11, 12, 21
10, 12, 21
9, 12, 21
8, 12, 21
7, 12, 21
6, 12, 21
5, 12, 21
4, 12, 21
16, 12, 21
2, 12, 22
3, 12, 21
2, 11, 28
16, 11, 21
15, 10, 21
3, 10, 22
4, 10, 21
14, 11, 27
13, 11, 28
15, 9, 21
14, 8, 21
13, 7, 21
5, 7, 22
5, 8, 21
6, 7, 21
3, 12, 28
13, 6, 21
4, 12, 28
5, 12, 28
12, 5, 21
11, 4, 21
7, 4, 22
7, 5, 21
8, 4, 21
6, 12, 28
7, 12, 28
11, 3, 21
10, 2, 21
8, 2, 22
9, 2, 21
8, 12, 28
9, 12, 28
10, 1, 21
16, 12, 20
15, 12, 20
14, 12, 20
13, 12, 20
12, 12, 20
11, 12, 20
10, 12, 20
9, 12, 20
8, 12, 20
7, 12, 20
6, 12, 20
5, 12, 20
4, 12, 20
10, 12, 28
11, 12, 28
17, 12, 20
3, 11, 21
3, 12, 20
4, 11, 20
16, 11, 20
15, 10, 20
12, 12, 28
13, 12, 28
4, 9, 21
5, 9, 20
15, 9, 20
14, 8, 20
14, 12, 28
14, 7, 20
6, 6, 21
6, 7, 20
7, 6, 20
13, 6, 20
12, 5, 20
8, 2, 28
7, 3, 29
12, 4, 20
11, 3, 20
8, 3, 21
8, 4, 20
9, 3, 20
9, 3, 28
6, 4, 29
11, 2, 20
9, 4, 28
8, 4, 29
9, 1, 21
9, 2, 20
10, 1, 20
16, 12, 19
15, 12, 19
14, 12, 19
13, 12, 19
12, 12, 19
11, 12, 19
10, 12, 19
9, 12, 19
8, 12, 19
7, 12, 19
6, 12, 19
5, 12, 19
4, 12, 19
10, 5, 28
17, 12, 19
16, 11, 19
5, 6, 29
4, 10, 20
4, 11, 19
5, 10, 19
16, 10, 19
15, 9, 19
4, 7, 29
5, 8, 20
5, 9, 19
6, 8, 19
15, 8, 19
4, 8, 29
14, 7, 19
13, 6, 19
12, 8, 28
3, 9, 29
7, 5, 20
7, 6, 19
8, 5, 19
13, 5, 19
3, 10, 29
12, 4, 19
11, 3, 19
9, 3, 19
13, 10, 28
12, 10, 29
11, 2, 19
13, 11, 29
10, 1, 19
16, 12, 18
15, 12, 18
14, 12, 18
13, 12, 18
12, 12, 18
11, 12, 18
10, 12, 18
9, 12, 18
8, 12, 18
7, 12, 18
6, 12, 18
5, 12, 18
17, 12, 18
3, 12, 19
4, 12, 18
2, 12, 28
2, 11, 29
17, 11, 18
16, 10, 18
5, 10, 18
16, 9, 18
15, 8, 18
14, 7, 18
6, 7, 19
6, 8, 18
7, 7, 18
7, 12, 29
14, 6, 18
8, 12, 29
9, 12, 29
13, 5, 18
12, 4, 18
8, 4, 19
8, 5, 18
9, 4, 18
10, 12, 29
11, 12, 29
12, 3, 18
11, 2, 18
9, 2, 19
10, 2, 18
12, 12, 29
13, 12, 29
11, 1, 18
17, 12, 17
16, 12, 17
15, 12, 17
14, 12, 17
13, 12, 17
12, 12, 17
11, 12, 17
